resultId,raceId,driverId,constructorId,number,grid,finishPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,forename,surname,driverName,gridPosition,Grand Prix,year
23266,963,825,4,20,14,\N,R,20,0.0,17,\N,\N,3,21,103.379,193.025,75,Kevin,Magnussen,Kevin Magnussen,14.0,Malaysian Grand Prix,2016
23267,963,154,210,8,12,\N,R,21,0.0,7,\N,\N,7,20,102.142,195.363,23,Romain,Grosjean,Romain Grosjean,12.0,Malaysian Grand Prix,2016
23268,963,20,6,5,5,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,4,Sebastian,Vettel,Sebastian Vettel,5.0,Malaysian Grand Prix,2016
23269,964,3,131,6,1,1,1,1,25.0,53,26:43.3,5203333,31,5,96.049,217.651,1,Nico,Rosberg,Nico Rosberg,1.0,Japanese Grand Prix,2016
23270,964,830,9,33,3,2,2,2,18.0,53,4.978,5208311,43,6,96.386,216.89,1,Max,Verstappen,Max Verstappen,5.0,Japanese Grand Prix,2016
23271,964,1,131,44,2,3,3,3,15.0,53,5.776,5209109,36,2,95.152,219.703,1,Lewis,Hamilton,Lewis Hamilton,2.0,Japanese Grand Prix,2016
23272,964,20,6,5,6,4,4,4,12.0,53,20.269,5223602,36,1,95.118,219.781,1,Sebastian,Vettel,Sebastian Vettel,4.0,Japanese Grand Prix,2016
23273,964,8,6,7,8,5,5,5,10.0,53,28.37,5231703,33,4,95.99,217.785,1,Kimi,Räikkönen,Kimi Räikkönen,3.0,Japanese Grand Prix,2016
23274,964,817,9,3,4,6,6,6,8.0,53,33.941,5237274,36,3,95.511,218.877,1,Daniel,Ricciardo,Daniel Ricciardo,6.0,Japanese Grand Prix,2016
23275,964,815,10,11,5,7,7,7,6.0,53,57.495,5260828,31,7,96.756,216.061,1,Sergio,Pérez,Sergio Pérez,7.0,Japanese Grand Prix,2016
23276,964,807,10,27,9,8,8,8,4.0,53,59.177,5262510,39,10,97.351,214.74,1,Nico,Hülkenberg,Nico Hülkenberg,9.0,Japanese Grand Prix,2016
23277,964,13,3,19,12,9,9,9,2.0,53,+1:37.763,5301096,35,14,97.785,213.787,1,Felipe,Massa,Felipe Massa,12.0,Japanese Grand Prix,2016
23278,964,822,3,77,11,10,10,10,1.0,53,+1:38.323,5301656,33,15,97.844,213.658,1,Valtteri,Bottas,Valtteri Bottas,11.0,Japanese Grand Prix,2016
23279,964,154,210,8,7,11,11,11,0.0,53,+1:39.254,5302587,32,8,97.02,215.473,1,Romain,Grosjean,Romain Grosjean,8.0,Japanese Grand Prix,2016
23280,964,835,4,30,16,12,12,12,0.0,52,\N,\N,43,16,97.978,213.366,11,Jolyon,Palmer,Jolyon Palmer,16.0,Japanese Grand Prix,2016
23281,964,826,5,26,13,13,13,13,0.0,52,\N,\N,25,11,97.597,214.199,11,Daniil,Kvyat,Daniil Kvyat,13.0,Japanese Grand Prix,2016
23282,964,825,4,20,17,14,14,14,0.0,52,\N,\N,27,18,98.036,213.24,11,Kevin,Magnussen,Kevin Magnussen,18.0,Japanese Grand Prix,2016
23283,964,828,15,9,18,15,15,15,0.0,52,\N,\N,28,21,98.496,212.244,11,Marcus,Ericsson,Marcus Ericsson,19.0,Japanese Grand Prix,2016
23284,964,4,1,14,15,16,16,16,0.0,52,\N,\N,29,19,98.208,212.866,11,Fernando,Alonso,Fernando Alonso,15.0,Japanese Grand Prix,2016
23285,964,832,5,55,14,17,17,17,0.0,52,\N,\N,41,12,97.723,213.923,11,Carlos,Sainz,Carlos Sainz,14.0,Japanese Grand Prix,2016
23286,964,18,1,22,22,18,18,18,0.0,52,\N,\N,39,9,97.177,215.124,11,Jenson,Button,Jenson Button,17.0,Japanese Grand Prix,2016
23287,964,831,15,12,19,19,19,19,0.0,52,\N,\N,28,22,98.544,212.14,11,Felipe,Nasr,Felipe Nasr,20.0,Japanese Grand Prix,2016
23288,964,821,210,21,10,20,20,20,0.0,52,\N,\N,30,13,97.775,213.809,11,Esteban,Gutiérrez,Esteban Gutiérrez,10.0,Japanese Grand Prix,2016
23289,964,839,209,31,20,21,21,21,0.0,52,\N,\N,33,20,98.38,212.494,11,Esteban,Ocon,Esteban Ocon,21.0,Japanese Grand Prix,2016
23290,964,836,209,94,21,22,22,22,0.0,52,\N,\N,39,17,98,213.318,11,Pascal,Wehrlein,Pascal Wehrlein,22.0,Japanese Grand Prix,2016
23291,965,1,131,44,1,1,1,1,25.0,56,38:12.6,5892618,45,4,102.386,193.842,1,Lewis,Hamilton,Lewis Hamilton,1.0,United States Grand Prix,2016
23292,965,3,131,6,2,2,2,2,18.0,56,4.52,5897138,34,3,101.897,194.773,1,Nico,Rosberg,Nico Rosberg,2.0,United States Grand Prix,2016
23293,965,817,9,3,3,3,3,3,15.0,56,19.692,5912310,51,7,102.555,193.523,1,Daniel,Ricciardo,Daniel Ricciardo,3.0,United States Grand Prix,2016
23294,965,20,6,5,6,4,4,4,12.0,56,43.134,5935752,55,1,99.877,198.712,1,Sebastian,Vettel,Sebastian Vettel,6.0,United States Grand Prix,2016
23295,965,4,1,14,12,5,5,5,10.0,56,+1:33.953,5986571,36,10,103.502,191.752,1,Fernando,Alonso,Fernando Alonso,12.0,United States Grand Prix,2016
23296,965,832,5,55,10,6,6,6,8.0,56,+1:36.124,5988742,33,8,102.832,193.002,1,Carlos,Sainz,Carlos Sainz,10.0,United States Grand Prix,2016
23297,965,13,3,19,9,7,7,7,6.0,55,\N,\N,33,9,103.414,191.915,11,Felipe,Massa,Felipe Massa,9.0,United States Grand Prix,2016
23298,965,815,10,11,11,8,8,8,4.0,55,\N,\N,33,12,103.925,190.972,11,Sergio,Pérez,Sergio Pérez,11.0,United States Grand Prix,2016
23299,965,18,1,22,19,9,9,9,2.0,55,\N,\N,37,15,104.468,189.979,11,Jenson,Button,Jenson Button,19.0,United States Grand Prix,2016
23300,965,154,210,8,17,10,10,10,1.0,55,\N,\N,35,14,104.335,190.221,11,Romain,Grosjean,Romain Grosjean,17.0,United States Grand Prix,2016
23301,965,826,5,26,13,11,11,11,0.0,55,\N,\N,45,6,102.475,193.674,11,Daniil,Kvyat,Daniil Kvyat,13.0,United States Grand Prix,2016
23302,965,825,4,20,18,12,12,12,0.0,55,\N,\N,48,17,104.73,189.504,11,Kevin,Magnussen,Kevin Magnussen,18.0,United States Grand Prix,2016
23303,965,835,4,30,15,13,13,13,0.0,55,\N,\N,18,16,104.724,189.515,11,Jolyon,Palmer,Jolyon Palmer,15.0,United States Grand Prix,2016
23304,965,828,15,9,16,14,14,14,0.0,55,\N,\N,19,19,105.14,188.765,11,Marcus,Ericsson,Marcus Ericsson,16.0,United States Grand Prix,2016
23305,965,831,15,12,21,15,15,15,0.0,55,\N,\N,55,13,104.117,190.62,11,Felipe,Nasr,Felipe Nasr,21.0,United States Grand Prix,2016
23306,965,822,3,77,8,16,16,16,0.0,55,\N,\N,34,18,104.977,189.058,11,Valtteri,Bottas,Valtteri Bottas,8.0,United States Grand Prix,2016
23307,965,836,209,94,20,17,17,17,0.0,55,\N,\N,36,21,105.451,188.208,11,Pascal,Wehrlein,Pascal Wehrlein,20.0,United States Grand Prix,2016
23308,965,839,209,31,22,18,18,18,0.0,54,\N,\N,46,11,103.585,191.599,12,Esteban,Ocon,Esteban Ocon,22.0,United States Grand Prix,2016
23309,965,8,6,7,5,\N,R,19,0.0,38,\N,\N,26,2,101.841,194.88,36,Kimi,Räikkönen,Kimi Räikkönen,5.0,United States Grand Prix,2016
23310,965,830,9,33,4,\N,R,20,0.0,28,\N,\N,28,5,102.424,193.77,6,Max,Verstappen,Max Verstappen,4.0,United States Grand Prix,2016
23311,965,821,210,21,14,\N,R,21,0.0,16,\N,\N,15,20,105.364,188.364,23,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,United States Grand Prix,2016
23312,965,807,10,27,7,\N,R,22,0.0,1,\N,\N,\N,0,\N,\N,4,Nico,Hülkenberg,Nico Hülkenberg,7.0,United States Grand Prix,2016
23313,966,1,131,44,1,1,1,1,25.0,71,40:31.4,6031402,66,4,82.596,187.592,1,Lewis,Hamilton,Lewis Hamilton,1.0,Mexican Grand Prix,2016
23314,966,3,131,6,2,2,2,2,18.0,71,8.354,6039756,43,5,82.792,187.148,1,Nico,Rosberg,Nico Rosberg,2.0,Mexican Grand Prix,2016
23315,966,817,9,3,4,3,3,3,15.0,71,20.858,6052260,53,1,81.134,190.972,1,Daniel,Ricciardo,Daniel Ricciardo,4.0,Mexican Grand Prix,2016
23316,966,830,9,33,3,4,4,4,12.0,71,21.323,6052725,66,6,82.887,186.934,1,Max,Verstappen,Max Verstappen,3.0,Mexican Grand Prix,2016
23317,966,20,6,5,7,5,5,5,10.0,71,27.313,6058715,61,2,82.497,187.817,1,Sebastian,Vettel,Sebastian Vettel,7.0,Mexican Grand Prix,2016
23318,966,8,6,7,6,6,6,6,8.0,71,49.376,6080778,47,3,82.512,187.783,1,Kimi,Räikkönen,Kimi Räikkönen,6.0,Mexican Grand Prix,2016
23319,966,807,10,27,5,7,7,7,6.0,71,58.891,6090293,50,9,83.288,186.034,1,Nico,Hülkenberg,Nico Hülkenberg,5.0,Mexican Grand Prix,2016
23320,966,822,3,77,8,8,8,8,4.0,71,+1:05.612,6097014,65,11,83.54,185.472,1,Valtteri,Bottas,Valtteri Bottas,8.0,Mexican Grand Prix,2016
23321,966,13,3,19,9,9,9,9,2.0,71,+1:16.206,6107608,64,12,83.576,185.392,1,Felipe,Massa,Felipe Massa,9.0,Mexican Grand Prix,2016
23322,966,815,10,11,12,10,10,10,1.0,71,+1:16.798,6108200,62,13,83.607,185.324,1,Sergio,Pérez,Sergio Pérez,12.0,Mexican Grand Prix,2016
23323,966,828,15,9,15,11,11,11,0.0,70,\N,\N,65,18,84.34,183.713,11,Marcus,Ericsson,Marcus Ericsson,15.0,Mexican Grand Prix,2016
23324,966,18,1,22,13,12,12,12,0.0,70,\N,\N,70,17,83.777,184.948,11,Jenson,Button,Jenson Button,13.0,Mexican Grand Prix,2016
23325,966,4,1,14,11,13,13,13,0.0,70,\N,\N,69,16,83.668,185.189,11,Fernando,Alonso,Fernando Alonso,11.0,Mexican Grand Prix,2016
23326,966,835,4,30,21,14,14,14,0.0,70,\N,\N,64,20,84.574,183.205,11,Jolyon,Palmer,Jolyon Palmer,,Mexican Grand Prix,2016
23327,966,831,15,12,19,15,15,15,0.0,70,\N,\N,58,15,83.657,185.213,11,Felipe,Nasr,Felipe Nasr,19.0,Mexican Grand Prix,2016
23328,966,832,5,55,10,16,16,16,0.0,70,\N,\N,52,19,84.467,183.437,11,Carlos,Sainz,Carlos Sainz,10.0,Mexican Grand Prix,2016
23329,966,825,4,20,14,17,17,17,0.0,70,\N,\N,53,7,83.146,186.351,11,Kevin,Magnussen,Kevin Magnussen,14.0,Mexican Grand Prix,2016
23330,966,826,5,26,18,18,18,18,0.0,70,\N,\N,59,14,83.618,185.299,11,Daniil,Kvyat,Daniil Kvyat,18.0,Mexican Grand Prix,2016
23331,966,821,210,21,17,19,19,19,0.0,70,\N,\N,63,10,83.456,185.659,11,Esteban,Gutiérrez,Esteban Gutiérrez,17.0,Mexican Grand Prix,2016
23332,966,154,210,8,22,20,20,20,0.0,70,\N,\N,53,8,83.278,186.056,11,Romain,Grosjean,Romain Grosjean,21.0,Mexican Grand Prix,2016
23333,966,839,209,31,20,21,21,21,0.0,69,\N,\N,43,21,84.964,182.364,12,Esteban,Ocon,Esteban Ocon,20.0,Mexican Grand Prix,2016
23334,966,836,209,94,16,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,4,Pascal,Wehrlein,Pascal Wehrlein,16.0,Mexican Grand Prix,2016
23335,967,1,131,44,1,1,1,1,25.0,71,01:01.3,10861335,44,3,85.639,181.137,1,Lewis,Hamilton,Lewis Hamilton,1.0,Brazilian Grand Prix,2016
23336,967,3,131,6,2,2,2,2,18.0,71,11.455,10872790,47,6,86.222,179.912,1,Nico,Rosberg,Nico Rosberg,2.0,Brazilian Grand Prix,2016
23337,967,830,9,33,4,3,3,3,15.0,71,21.481,10882816,67,1,85.305,181.846,1,Max,Verstappen,Max Verstappen,4.0,Brazilian Grand Prix,2016
23338,967,815,10,11,9,4,4,4,12.0,71,25.346,10886681,41,11,87.093,178.113,1,Sergio,Pérez,Sergio Pérez,9.0,Brazilian Grand Prix,2016
23339,967,20,6,5,5,5,5,5,10.0,71,26.334,10887669,70,5,86.195,179.968,1,Sebastian,Vettel,Sebastian Vettel,5.0,Brazilian Grand Prix,2016
23340,967,832,5,55,15,6,6,6,8.0,71,29.16,10890495,38,13,87.153,177.99,1,Carlos,Sainz,Carlos Sainz,15.0,Brazilian Grand Prix,2016
23341,967,807,10,27,8,7,7,7,6.0,71,29.827,10891162,69,8,86.728,178.862,1,Nico,Hülkenberg,Nico Hülkenberg,8.0,Brazilian Grand Prix,2016
23342,967,817,9,3,6,8,8,8,4.0,71,30.486,10891821,42,2,85.532,181.363,1,Daniel,Ricciardo,Daniel Ricciardo,6.0,Brazilian Grand Prix,2016
23343,967,831,15,12,21,9,9,9,2.0,71,42.62,10903955,70,15,87.547,177.189,1,Felipe,Nasr,Felipe Nasr,22.0,Brazilian Grand Prix,2016
23344,967,4,1,14,10,10,10,10,1.0,71,44.432,10905767,70,12,87.104,178.09,1,Fernando,Alonso,Fernando Alonso,10.0,Brazilian Grand Prix,2016
23345,967,822,3,77,11,11,11,11,0.0,71,45.292,10906627,70,4,86.062,180.246,1,Valtteri,Bottas,Valtteri Bottas,11.0,Brazilian Grand Prix,2016
23346,967,839,209,31,22,12,12,12,0.0,71,45.809,10907144,47,16,87.796,176.686,1,Esteban,Ocon,Esteban Ocon,20.0,Brazilian Grand Prix,2016
23347,967,826,5,26,14,13,13,13,0.0,71,51.192,10912527,42,14,87.476,177.333,1,Daniil,Kvyat,Daniil Kvyat,14.0,Brazilian Grand Prix,2016
23348,967,825,4,20,18,14,14,14,0.0,71,51.555,10912890,69,7,86.524,179.284,1,Kevin,Magnussen,Kevin Magnussen,18.0,Brazilian Grand Prix,2016
23349,967,836,209,94,19,15,15,15,0.0,71,+1:00.498,10921833,69,18,87.919,176.439,1,Pascal,Wehrlein,Pascal Wehrlein,19.0,Brazilian Grand Prix,2016
23350,967,18,1,22,17,16,16,16,0.0,71,+1:21.994,10943329,38,10,86.983,178.338,1,Jenson,Button,Jenson Button,17.0,Brazilian Grand Prix,2016
23351,967,821,210,21,12,\N,R,17,0.0,60,\N,\N,43,17,87.805,176.668,31,Esteban,Gutiérrez,Esteban Gutiérrez,12.0,Brazilian Grand Prix,2016
23352,967,13,3,19,13,\N,R,18,0.0,46,\N,\N,39,9,86.767,178.782,4,Felipe,Massa,Felipe Massa,13.0,Brazilian Grand Prix,2016
23353,967,835,4,30,16,\N,R,19,0.0,20,\N,\N,11,21,94.334,164.441,130,Jolyon,Palmer,Jolyon Palmer,16.0,Brazilian Grand Prix,2016
23354,967,8,6,7,3,\N,R,20,0.0,19,\N,\N,12,19,88.847,174.596,4,Kimi,Räikkönen,Kimi Räikkönen,3.0,Brazilian Grand Prix,2016
23355,967,828,15,9,20,\N,R,21,0.0,11,\N,\N,11,20,91.265,169.97,4,Marcus,Ericsson,Marcus Ericsson,21.0,Brazilian Grand Prix,2016
23356,967,154,210,8,7,\N,W,22,0.0,0,\N,\N,\N,0,\N,\N,54,Romain,Grosjean,Romain Grosjean,7.0,Brazilian Grand Prix,2016
23357,968,1,131,44,1,1,1,1,25.0,55,38:04.0,5884013,37,5,105.137,190.174,1,Lewis,Hamilton,Lewis Hamilton,1.0,Abu Dhabi Grand Prix,2016
23358,968,3,131,6,2,2,2,2,18.0,55,0.439,5884452,33,9,105.261,189.95,1,Nico,Rosberg,Nico Rosberg,2.0,Abu Dhabi Grand Prix,2016
23359,968,20,6,5,5,3,3,3,15.0,55,0.843,5884856,43,1,103.729,192.756,1,Sebastian,Vettel,Sebastian Vettel,5.0,Abu Dhabi Grand Prix,2016
23360,968,830,9,33,6,4,4,4,12.0,55,1.685,5885698,36,7,105.187,190.084,1,Max,Verstappen,Max Verstappen,6.0,Abu Dhabi Grand Prix,2016
23361,968,817,9,3,3,5,5,5,10.0,55,5.315,5889328,29,3,104.889,190.624,1,Daniel,Ricciardo,Daniel Ricciardo,3.0,Abu Dhabi Grand Prix,2016
23362,968,8,6,7,4,6,6,6,8.0,55,18.816,5902829,35,6,105.163,190.127,1,Kimi,Räikkönen,Kimi Räikkönen,4.0,Abu Dhabi Grand Prix,2016
23363,968,807,10,27,7,7,7,7,6.0,55,50.114,5934127,31,13,105.949,188.717,1,Nico,Hülkenberg,Nico Hülkenberg,7.0,Abu Dhabi Grand Prix,2016
23364,968,815,10,11,8,8,8,8,4.0,55,58.776,5942789,30,8,105.249,189.972,1,Sergio,Pérez,Sergio Pérez,8.0,Abu Dhabi Grand Prix,2016
23365,968,13,3,19,10,9,9,9,2.0,55,59.436,5943449,33,10,105.675,189.206,1,Felipe,Massa,Felipe Massa,10.0,Abu Dhabi Grand Prix,2016
23366,968,4,1,14,9,10,10,10,1.0,55,59.896,5943909,50,2,104.495,191.343,1,Fernando,Alonso,Fernando Alonso,9.0,Abu Dhabi Grand Prix,2016
23367,968,154,210,8,14,11,11,11,0.0,55,+1:16.777,5960790,45,4,104.97,190.477,1,Romain,Grosjean,Romain Grosjean,14.0,Abu Dhabi Grand Prix,2016
23368,968,821,210,21,13,12,12,12,0.0,55,+1:35.113,5979126,45,12,105.928,188.754,1,Esteban,Gutiérrez,Esteban Gutiérrez,13.0,Abu Dhabi Grand Prix,2016
23369,968,839,209,31,20,13,13,13,0.0,54,\N,\N,46,15,106.189,188.29,11,Esteban,Ocon,Esteban Ocon,20.0,Abu Dhabi Grand Prix,2016
23370,968,836,209,94,16,14,14,14,0.0,54,\N,\N,26,14,106.145,188.368,11,Pascal,Wehrlein,Pascal Wehrlein,16.0,Abu Dhabi Grand Prix,2016
23371,968,828,15,9,22,15,15,15,0.0,54,\N,\N,40,16,106.216,188.242,11,Marcus,Ericsson,Marcus Ericsson,22.0,Abu Dhabi Grand Prix,2016
23372,968,831,15,12,19,16,16,16,0.0,54,\N,\N,44,17,106.287,188.117,11,Felipe,Nasr,Felipe Nasr,19.0,Abu Dhabi Grand Prix,2016
23373,968,835,4,30,15,17,17,17,0.0,54,\N,\N,46,11,105.715,189.134,11,Jolyon,Palmer,Jolyon Palmer,15.0,Abu Dhabi Grand Prix,2016
23374,968,832,5,55,21,\N,R,18,0.0,41,\N,\N,30,18,106.591,187.58,130,Carlos,Sainz,Carlos Sainz,21.0,Abu Dhabi Grand Prix,2016
23375,968,826,5,26,17,\N,R,19,0.0,14,\N,\N,13,21,108.752,183.853,6,Daniil,Kvyat,Daniil Kvyat,17.0,Abu Dhabi Grand Prix,2016
23376,968,18,1,22,12,\N,R,20,0.0,12,\N,\N,4,22,108.753,183.851,22,Jenson,Button,Jenson Button,12.0,Abu Dhabi Grand Prix,2016
23377,968,822,3,77,11,\N,R,21,0.0,6,\N,\N,4,19,107.837,185.413,22,Valtteri,Bottas,Valtteri Bottas,11.0,Abu Dhabi Grand Prix,2016
23378,968,825,4,20,18,\N,R,22,0.0,5,\N,\N,4,20,108.601,184.108,22,Kevin,Magnussen,Kevin Magnussen,18.0,Abu Dhabi Grand Prix,2016
23379,969,20,6,5,2,1,1,1,25.0,57,24:11.7,5051672,53,3,86.638,220.351,1,Sebastian,Vettel,Sebastian Vettel,2.0,Australian Grand Prix,2017
23380,969,1,131,44,1,2,2,2,18.0,57,9.975,5061647,44,6,87.033,219.351,1,Lewis,Hamilton,Lewis Hamilton,1.0,Australian Grand Prix,2017
23381,969,822,131,77,3,3,3,3,15.0,57,11.25,5062922,56,2,86.593,220.465,1,Valtteri,Bottas,Valtteri Bottas,3.0,Australian Grand Prix,2017
23382,969,8,6,7,4,4,4,4,12.0,57,22.393,5074065,56,1,86.538,220.605,1,Kimi,Räikkönen,Kimi Räikkönen,4.0,Australian Grand Prix,2017
23383,969,830,9,33,5,5,5,5,10.0,57,28.827,5080499,43,5,86.964,219.525,1,Max,Verstappen,Max Verstappen,5.0,Australian Grand Prix,2017
23384,969,13,3,19,7,6,6,6,8.0,57,+1:23.386,5135058,49,9,88.045,216.83,1,Felipe,Massa,Felipe Massa,7.0,Australian Grand Prix,2017
23385,969,815,10,11,10,7,7,7,6.0,56,\N,\N,56,10,88.336,216.115,11,Sergio,Pérez,Sergio Pérez,11.0,Australian Grand Prix,2017
23386,969,832,5,55,8,8,8,8,4.0,56,\N,\N,53,8,87.677,217.74,11,Carlos,Sainz,Carlos Sainz,8.0,Australian Grand Prix,2017
23387,969,826,5,26,9,9,9,9,2.0,56,\N,\N,51,4,86.711,220.165,11,Daniil,Kvyat,Daniil Kvyat,9.0,Australian Grand Prix,2017
23388,969,839,10,31,13,10,10,10,1.0,56,\N,\N,55,11,88.475,215.776,11,Esteban,Ocon,Esteban Ocon,14.0,Australian Grand Prix,2017
23389,969,807,4,27,11,11,11,11,0.0,56,\N,\N,55,12,88.486,215.749,11,Nico,Hülkenberg,Nico Hülkenberg,12.0,Australian Grand Prix,2017
23390,969,841,15,36,16,12,12,12,0.0,55,\N,\N,51,13,89.052,214.378,12,Antonio,Giovinazzi,Antonio Giovinazzi,16.0,Australian Grand Prix,2017
23391,969,838,1,2,18,13,13,13,0.0,55,\N,\N,53,15,89.44,213.448,12,Stoffel,Vandoorne,Stoffel Vandoorne,18.0,Australian Grand Prix,2017
23392,969,4,1,14,12,\N,R,14,0.0,50,\N,\N,48,17,90.077,211.938,76,Fernando,Alonso,Fernando Alonso,13.0,Australian Grand Prix,2017
23393,969,825,210,20,17,\N,R,15,0.0,46,\N,\N,46,7,87.568,218.011,22,Kevin,Magnussen,Kevin Magnussen,17.0,Australian Grand Prix,2017
23394,969,840,3,18,20,\N,R,16,0.0,40,\N,\N,38,14,89.389,213.569,23,Lance,Stroll,Lance Stroll,19.0,Australian Grand Prix,2017
23395,969,817,9,3,0,\N,R,17,0.0,25,\N,\N,21,16,89.447,213.431,131,Daniel,Ricciardo,Daniel Ricciardo,10.0,Australian Grand Prix,2017
23396,969,828,15,9,14,\N,R,18,0.0,21,\N,\N,18,19,92.052,207.391,9,Marcus,Ericsson,Marcus Ericsson,15.0,Australian Grand Prix,2017
23397,969,835,4,30,19,\N,R,19,0.0,15,\N,\N,6,20,92.195,207.069,23,Jolyon,Palmer,Jolyon Palmer,20.0,Australian Grand Prix,2017
23398,969,154,210,8,6,\N,R,20,0.0,13,\N,\N,12,18,90.183,211.689,47,Romain,Grosjean,Romain Grosjean,6.0,Australian Grand Prix,2017
23399,970,1,131,44,1,1,1,1,25.0,56,37:36.2,5856158,44,1,95.378,205.745,1,Lewis,Hamilton,Lewis Hamilton,1.0,Chinese Grand Prix,2017
23400,970,20,6,5,2,2,2,2,18.0,56,6.25,5862408,40,2,95.423,205.648,1,Sebastian,Vettel,Sebastian Vettel,2.0,Chinese Grand Prix,2017
23401,970,830,9,33,16,3,3,3,15.0,56,45.192,5901350,31,7,96.722,202.886,1,Max,Verstappen,Max Verstappen,19.0,Chinese Grand Prix,2017
23402,970,817,9,3,5,4,4,4,12.0,56,46.035,5902193,36,8,96.791,202.741,1,Daniel,Ricciardo,Daniel Ricciardo,5.0,Chinese Grand Prix,2017
23403,970,8,6,7,4,5,5,5,10.0,56,48.076,5904234,42,4,96.003,204.406,1,Kimi,Räikkönen,Kimi Räikkönen,4.0,Chinese Grand Prix,2017
23404,970,822,131,77,3,6,6,6,8.0,56,48.808,5904966,41,3,95.849,204.734,1,Valtteri,Bottas,Valtteri Bottas,3.0,Chinese Grand Prix,2017
23405,970,832,5,55,11,7,7,7,6.0,56,+1:12.893,5929051,30,10,97.398,201.478,1,Carlos,Sainz,Carlos Sainz,11.0,Chinese Grand Prix,2017
23406,970,825,210,20,12,8,8,8,4.0,55,\N,\N,35,11,97.528,201.209,11,Kevin,Magnussen,Kevin Magnussen,12.0,Chinese Grand Prix,2017
23407,970,815,10,11,8,9,9,9,2.0,55,\N,\N,55,6,96.531,203.288,11,Sergio,Pérez,Sergio Pérez,8.0,Chinese Grand Prix,2017
23408,970,839,10,31,17,10,10,10,1.0,55,\N,\N,55,9,97.036,202.23,11,Esteban,Ocon,Esteban Ocon,20.0,Chinese Grand Prix,2017
23409,970,154,210,8,19,11,11,11,0.0,55,\N,\N,50,12,97.551,201.162,11,Romain,Grosjean,Romain Grosjean,17.0,Chinese Grand Prix,2017
23410,970,807,4,27,7,12,12,12,0.0,55,\N,\N,36,13,98.015,200.21,11,Nico,Hülkenberg,Nico Hülkenberg,7.0,Chinese Grand Prix,2017
23411,970,835,4,30,20,13,13,13,0.0,55,\N,\N,47,14,98.181,199.871,11,Jolyon,Palmer,Jolyon Palmer,18.0,Chinese Grand Prix,2017
23412,970,13,3,19,6,14,14,14,0.0,55,\N,\N,50,5,96.511,203.33,11,Felipe,Massa,Felipe Massa,6.0,Chinese Grand Prix,2017
23413,970,828,15,9,14,15,15,15,0.0,55,\N,\N,50,16,99.732,196.763,11,Marcus,Ericsson,Marcus Ericsson,14.0,Chinese Grand Prix,2017
23414,970,4,1,14,13,\N,R,16,0.0,33,\N,\N,31,15,99.496,197.23,30,Fernando,Alonso,Fernando Alonso,13.0,Chinese Grand Prix,2017
23415,970,826,5,26,9,\N,R,17,0.0,18,\N,\N,18,17,100.09,196.059,9,Daniil,Kvyat,Daniil Kvyat,9.0,Chinese Grand Prix,2017
23416,970,838,1,2,15,\N,R,18,0.0,17,\N,\N,15,18,101.46,193.412,32,Stoffel,Vandoorne,Stoffel Vandoorne,16.0,Chinese Grand Prix,2017
23417,970,841,15,36,18,\N,R,19,0.0,3,\N,\N,\N,0,\N,\N,3,Antonio,Giovinazzi,Antonio Giovinazzi,15.0,Chinese Grand Prix,2017
23418,970,840,3,18,10,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Lance,Stroll,Lance Stroll,10.0,Chinese Grand Prix,2017
23419,971,20,6,5,3,1,1,1,25.0,57,33:53.4,5633374,36,4,93.826,207.652,1,Sebastian,Vettel,Sebastian Vettel,3.0,Bahrain Grand Prix,2017
23420,971,1,131,44,2,2,2,2,18.0,57,6.66,5640034,46,1,92.798,209.952,1,Lewis,Hamilton,Lewis Hamilton,2.0,Bahrain Grand Prix,2017
23421,971,822,131,77,1,3,3,3,15.0,57,20.397,5653771,33,5,94.087,207.076,1,Valtteri,Bottas,Valtteri Bottas,1.0,Bahrain Grand Prix,2017
23422,971,8,6,7,5,4,4,4,12.0,57,22.475,5655849,55,3,93.72,207.887,1,Kimi,Räikkönen,Kimi Räikkönen,5.0,Bahrain Grand Prix,2017
23423,971,817,9,3,4,5,5,5,10.0,57,39.346,5672720,42,2,93.495,208.387,1,Daniel,Ricciardo,Daniel Ricciardo,4.0,Bahrain Grand Prix,2017
23424,971,13,3,19,8,6,6,6,8.0,57,54.326,5687700,39,6,94.256,206.705,1,Felipe,Massa,Felipe Massa,8.0,Bahrain Grand Prix,2017
23425,971,815,10,11,18,7,7,7,6.0,57,+1:02.606,5695980,39,7,94.609,205.933,1,Sergio,Pérez,Sergio Pérez,18.0,Bahrain Grand Prix,2017
23426,971,154,210,8,9,8,8,8,4.0,57,+1:14.865,5708239,33,8,94.948,205.198,1,Romain,Grosjean,Romain Grosjean,9.0,Bahrain Grand Prix,2017
23427,971,807,4,27,7,9,9,9,2.0,57,+1:20.188,5713562,40,12,95.372,204.286,1,Nico,Hülkenberg,Nico Hülkenberg,7.0,Bahrain Grand Prix,2017
